rid,topic,statement,rate,agreement_text
456111818179,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
456111818179,297,I am familiar with this topic,1.0,Strongly disagree
456111818179,297,This topic is interesting to me,3.0,Neither agree nor disagree
456111818179,297,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
456111818179,244,I am familiar with this topic,2.0,Somewhat disagree
456111818179,244,This topic is interesting to me,2.0,Somewhat disagree
456111818179,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
456111818179,238,I am familiar with this topic,4.0,Somewhat agree
456111818179,238,This topic is interesting to me,2.0,Somewhat disagree
456111818179,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
488004806148,261,I am familiar with this topic,3.0,Neither agree nor disagree
488004806148,261,This topic is interesting to me,3.0,Neither agree nor disagree
488004806148,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
488004806148,297,I am familiar with this topic,4.0,Somewhat agree
488004806148,297,This topic is interesting to me,4.0,Somewhat agree
488004806148,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
488004806148,244,I am familiar with this topic,2.0,Somewhat disagree
488004806148,244,This topic is interesting to me,2.0,Somewhat disagree
488004806148,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
488004806148,238,I am familiar with this topic,4.0,Somewhat agree
488004806148,238,This topic is interesting to me,4.0,Somewhat agree
488004806148,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
504787833453,261,I am familiar with this topic,4.0,Somewhat agree
504787833453,261,This topic is interesting to me,4.0,Somewhat agree
504787833453,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
504787833453,297,I am familiar with this topic,4.0,Somewhat agree
504787833453,297,This topic is interesting to me,4.0,Somewhat agree
504787833453,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
504787833453,244,I am familiar with this topic,4.0,Somewhat agree
504787833453,244,This topic is interesting to me,4.0,Somewhat agree
504787833453,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
504787833453,238,I am familiar with this topic,5.0,Strongly agree
504787833453,238,This topic is interesting to me,5.0,Strongly agree
504787833453,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
510288039990,261,I am familiar with this topic,4.0,Somewhat agree
510288039990,261,This topic is interesting to me,4.0,Somewhat agree
510288039990,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
510288039990,297,I am familiar with this topic,1.0,Strongly disagree
510288039990,297,This topic is interesting to me,4.0,Somewhat agree
510288039990,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
510288039990,244,I am familiar with this topic,1.0,Strongly disagree
510288039990,244,This topic is interesting to me,4.0,Somewhat agree
510288039990,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
510288039990,238,I am familiar with this topic,2.0,Somewhat disagree
510288039990,238,This topic is interesting to me,3.0,Neither agree nor disagree
510288039990,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
525537035055,261,I am familiar with this topic,2.0,Somewhat disagree
525537035055,261,This topic is interesting to me,2.0,Somewhat disagree
525537035055,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
525537035055,297,I am familiar with this topic,1.0,Strongly disagree
525537035055,297,This topic is interesting to me,1.0,Strongly disagree
525537035055,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
525537035055,244,I am familiar with this topic,1.0,Strongly disagree
525537035055,244,This topic is interesting to me,4.0,Somewhat agree
525537035055,244,It should be easy to find relevant information for this topic,5.0,Strongly agree
525537035055,238,I am familiar with this topic,2.0,Somewhat disagree
525537035055,238,This topic is interesting to me,1.0,Strongly disagree
525537035055,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
525818829401,261,I am familiar with this topic,5.0,Strongly agree
525818829401,261,This topic is interesting to me,3.0,Neither agree nor disagree
525818829401,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
525818829401,297,I am familiar with this topic,4.0,Somewhat agree
525818829401,297,This topic is interesting to me,2.0,Somewhat disagree
525818829401,297,It should be easy to find relevant information for this topic,5.0,Strongly agree
525818829401,244,I am familiar with this topic,1.0,Strongly disagree
525818829401,244,This topic is interesting to me,1.0,Strongly disagree
525818829401,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
525818829401,238,I am familiar with this topic,4.0,Somewhat agree
525818829401,238,This topic is interesting to me,1.0,Strongly disagree
525818829401,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
555055950372,261,I am familiar with this topic,2.0,Somewhat disagree
555055950372,261,This topic is interesting to me,4.0,Somewhat agree
555055950372,261,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
555055950372,297,I am familiar with this topic,2.0,Somewhat disagree
555055950372,297,This topic is interesting to me,3.0,Neither agree nor disagree
555055950372,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
555055950372,244,I am familiar with this topic,1.0,Strongly disagree
555055950372,244,This topic is interesting to me,4.0,Somewhat agree
555055950372,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
555055950372,238,I am familiar with this topic,4.0,Somewhat agree
555055950372,238,This topic is interesting to me,2.0,Somewhat disagree
555055950372,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
561891576391,261,I am familiar with this topic,2.0,Somewhat disagree
561891576391,261,This topic is interesting to me,5.0,Strongly agree
561891576391,261,It should be easy to find relevant information for this topic,5.0,Strongly agree
561891576391,297,I am familiar with this topic,2.0,Somewhat disagree
561891576391,297,This topic is interesting to me,5.0,Strongly agree
561891576391,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
561891576391,244,I am familiar with this topic,1.0,Strongly disagree
561891576391,244,This topic is interesting to me,4.0,Somewhat agree
561891576391,244,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
561891576391,238,I am familiar with this topic,2.0,Somewhat disagree
561891576391,238,This topic is interesting to me,3.0,Neither agree nor disagree
561891576391,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
571066588442,261,I am familiar with this topic,4.0,Somewhat agree
571066588442,261,This topic is interesting to me,3.0,Neither agree nor disagree
571066588442,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
571066588442,297,I am familiar with this topic,2.0,Somewhat disagree
571066588442,297,This topic is interesting to me,4.0,Somewhat agree
571066588442,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
571066588442,244,I am familiar with this topic,2.0,Somewhat disagree
571066588442,244,This topic is interesting to me,4.0,Somewhat agree
571066588442,244,It should be easy to find relevant information for this topic,4.0,Somewhat agree
571066588442,238,I am familiar with this topic,4.0,Somewhat agree
571066588442,238,This topic is interesting to me,4.0,Somewhat agree
571066588442,238,It should be easy to find relevant information for this topic,4.0,Somewhat agree
589771178574,261,I am familiar with this topic,1.0,Strongly disagree
589771178574,261,This topic is interesting to me,4.0,Somewhat agree
589771178574,261,It should be easy to find relevant information for this topic,4.0,Somewhat agree
589771178574,297,I am familiar with this topic,1.0,Strongly disagree
589771178574,297,This topic is interesting to me,4.0,Somewhat agree
589771178574,297,It should be easy to find relevant information for this topic,4.0,Somewhat agree
589771178574,244,I am familiar with this topic,1.0,Strongly disagree
589771178574,244,This topic is interesting to me,1.0,Strongly disagree
589771178574,244,It should be easy to find relevant information for this topic,1.0,Strongly disagree
589771178574,238,I am familiar with this topic,4.0,Somewhat agree
589771178574,238,This topic is interesting to me,2.0,Somewhat disagree
589771178574,238,It should be easy to find relevant information for this topic,5.0,Strongly agree
605751604493,261,I am familiar with this topic,3.0,Neither agree nor disagree
605751604493,261,This topic is interesting to me,4.0,Somewhat agree
